,game,model,experiment,episode,metric,value
1685,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_9,Success,1.0
1686,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_9,Lose,0.0
1687,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_9,Main Score,33.333333333333336
1688,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_9,Repetition-Guesser,0.0
1689,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_9,Repetition-Describer,0.0
1690,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_7,Violated Request Count,0.0
1691,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_7,Parsed Request Count,1.0
1692,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_7,Request Count,1.0
1693,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_7,Request Success Ratio,1.0
1694,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_7,Aborted,0.0
1695,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_7,Success,1.0
1696,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_7,Lose,0.0
1697,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_7,Main Score,100.0
1698,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_7,Repetition-Guesser,0.0
1699,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_7,Repetition-Describer,0.0
1700,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_17,Violated Request Count,0.0
1701,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_17,Parsed Request Count,2.0
1702,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_17,Request Count,2.0
1703,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_17,Request Success Ratio,1.0
1704,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_17,Aborted,0.0
1705,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_17,Success,1.0
1706,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_17,Lose,0.0
1707,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_17,Main Score,50.0
1708,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_17,Repetition-Guesser,0.0
1709,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_17,Repetition-Describer,0.0
1710,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_16,Violated Request Count,0.0
1711,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_16,Parsed Request Count,1.0
1712,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_16,Request Count,1.0
1713,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_16,Request Success Ratio,1.0
1714,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_16,Aborted,0.0
1715,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_16,Success,1.0
1716,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_16,Lose,0.0
1717,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_16,Main Score,100.0
1718,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_16,Repetition-Guesser,0.0
1719,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_16,Repetition-Describer,0.0
1720,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_15,Violated Request Count,0.0
1721,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_15,Parsed Request Count,3.0
1722,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_15,Request Count,3.0
1723,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_15,Request Success Ratio,1.0
1724,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_15,Aborted,0.0
1725,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_15,Success,0.0
1726,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_15,Lose,1.0
1727,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_15,Main Score,0.0
1728,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_15,Repetition-Guesser,0.0
1729,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_15,Repetition-Describer,0.0
1730,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_1,Violated Request Count,0.0
1731,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_1,Parsed Request Count,1.0
1732,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_1,Request Count,1.0
1733,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_1,Request Success Ratio,1.0
1734,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_1,Aborted,0.0
1735,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_1,Success,1.0
1736,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_1,Lose,0.0
1737,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_1,Main Score,100.0
1738,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_1,Repetition-Guesser,0.0
1739,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_1,Repetition-Describer,0.0
1740,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_6,Violated Request Count,0.0
1741,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_6,Parsed Request Count,3.0
1742,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_6,Request Count,3.0
1743,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_6,Request Success Ratio,1.0
1744,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_6,Aborted,0.0
1745,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_6,Success,0.0
1746,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_6,Lose,1.0
1747,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_6,Main Score,0.0
1748,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_6,Repetition-Guesser,0.0
1749,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_6,Repetition-Describer,0.0
1750,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_0,Violated Request Count,0.0
1751,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_0,Parsed Request Count,2.0
1752,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_0,Request Count,2.0
1753,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_0,Request Success Ratio,1.0
1754,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_0,Aborted,0.0
1755,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_0,Success,1.0
1756,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_0,Lose,0.0
1757,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_0,Main Score,50.0
1758,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_0,Repetition-Guesser,0.0
1759,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_0,Repetition-Describer,0.0
1760,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_13,Violated Request Count,0.0
1761,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_13,Parsed Request Count,2.0
1762,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_13,Request Count,2.0
1763,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_13,Request Success Ratio,1.0
1764,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_13,Aborted,0.0
1765,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_13,Success,1.0
1766,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_13,Lose,0.0
1767,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_13,Main Score,50.0
1768,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_13,Repetition-Guesser,0.0
1769,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,2_low_en,episode_13,Repetition-Describer,0.0
1770,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_4,Violated Request Count,0.0
1771,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_4,Parsed Request Count,1.0
1772,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_4,Request Count,1.0
1773,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_4,Request Success Ratio,1.0
1774,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_4,Aborted,0.0
1775,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_4,Success,1.0
1776,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_4,Lose,0.0
1777,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_4,Main Score,100.0
1778,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_4,Repetition-Guesser,0.0
1779,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_4,Repetition-Describer,0.0
1780,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_12,Violated Request Count,0.0
1781,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_12,Parsed Request Count,3.0
1782,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_12,Request Count,3.0
1783,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_12,Request Success Ratio,1.0
1784,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_12,Aborted,0.0
1785,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_12,Success,0.0
1786,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_12,Lose,1.0
1787,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_12,Main Score,0.0
1788,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_12,Repetition-Guesser,0.0
1789,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_12,Repetition-Describer,0.0
1790,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_10,Violated Request Count,0.0
1791,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_10,Parsed Request Count,3.0
1792,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_10,Request Count,3.0
1793,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_10,Request Success Ratio,1.0
1794,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_10,Aborted,0.0
1795,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_10,Success,0.0
1796,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_10,Lose,1.0
1797,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_10,Main Score,0.0
1798,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_10,Repetition-Guesser,0.0
1799,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_10,Repetition-Describer,0.0
1800,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_3,Violated Request Count,0.0
1801,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_3,Parsed Request Count,3.0
1802,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_3,Request Count,3.0
1803,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_3,Request Success Ratio,1.0
1804,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_3,Aborted,0.0
1805,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_3,Success,0.0
1806,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_3,Lose,1.0
1807,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_3,Main Score,0.0
1808,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_3,Repetition-Guesser,0.0
1809,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_3,Repetition-Describer,0.0
1810,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_8,Violated Request Count,0.0
1811,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_8,Parsed Request Count,3.0
1812,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_8,Request Count,3.0
1813,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_8,Request Success Ratio,1.0
1814,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_8,Aborted,0.0
1815,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_8,Success,0.0
1816,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_8,Lose,1.0
1817,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_8,Main Score,0.0
1818,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_8,Repetition-Guesser,0.0
1819,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_8,Repetition-Describer,0.0
1820,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_11,Violated Request Count,0.0
1821,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_11,Parsed Request Count,3.0
1822,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_11,Request Count,3.0
1823,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_11,Request Success Ratio,1.0
1824,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_11,Aborted,0.0
1825,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_11,Success,0.0
1826,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_11,Lose,1.0
1827,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_11,Main Score,0.0
1828,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_11,Repetition-Guesser,0.0
1829,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_11,Repetition-Describer,0.0
1830,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_14,Violated Request Count,0.0
1831,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_14,Parsed Request Count,1.0
1832,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_14,Request Count,1.0
1833,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_14,Request Success Ratio,1.0
1834,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_14,Aborted,0.0
1835,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_14,Success,1.0
1836,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_14,Lose,0.0
1837,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_14,Main Score,100.0
1838,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_14,Repetition-Guesser,0.0
1839,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_14,Repetition-Describer,0.0
1840,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_2,Violated Request Count,0.0
1841,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_2,Parsed Request Count,3.0
1842,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_2,Request Count,3.0
1843,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_2,Request Success Ratio,1.0
1844,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_2,Aborted,0.0
1845,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_2,Success,0.0
1846,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_2,Lose,1.0
1847,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_2,Main Score,0.0
1848,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_2,Repetition-Guesser,0.0
1849,taboo,Unsloth-meta-llama-3.1-4bit-plain-t0.0--Unsloth-meta-llama-3.1-4bit-plain-t0.0,0_high_en,episode_2,Repetition-Describer,0.0
