,game,model,experiment,episode,metric,value
773,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_7,Main Score,0.0
774,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_7,Aborted,0.0
775,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_7,Lose,1.0
776,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_7,Success,0.0
777,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_7,Request Count,255.0
778,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_7,Parsed Request Count,255.0
779,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_7,Violated Request Count,0.0
780,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_7,Request Success Ratio,1.0
781,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_1,Middle-Accuracy,0.4666666666666667
782,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_1,Accuracy,0.4875
783,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_1,Kappa,0.0
784,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_1,Truncated Kappa,0.0
785,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_1,Slot-Filling-Accuracy,0.8666666666666667
786,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_1,Main Score,0.0
787,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_1,Aborted,0.0
788,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_1,Lose,1.0
789,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_1,Success,0.0
790,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_1,Request Count,255.0
791,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_1,Parsed Request Count,255.0
792,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_1,Violated Request Count,0.0
793,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_1,Request Success Ratio,1.0
794,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_6,Middle-Accuracy,0.5333333333333333
795,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_6,Accuracy,0.5
796,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_6,Kappa,0.0
797,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_6,Truncated Kappa,0.0
798,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_6,Slot-Filling-Accuracy,1.0
799,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_6,Main Score,0.0
800,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_6,Aborted,0.0
801,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_6,Lose,1.0
802,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_6,Success,0.0
803,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_6,Request Count,255.0
804,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_6,Parsed Request Count,255.0
805,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_6,Violated Request Count,0.0
806,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_6,Request Success Ratio,1.0
807,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_0,Middle-Accuracy,0.5333333333333333
808,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_0,Accuracy,0.5
809,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_0,Kappa,0.0
810,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_0,Truncated Kappa,0.0
811,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_0,Slot-Filling-Accuracy,1.0
812,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_0,Main Score,0.0
813,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_0,Aborted,0.0
814,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_0,Lose,1.0
815,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_0,Success,0.0
816,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_0,Request Count,255.0
817,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_0,Parsed Request Count,255.0
818,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_0,Violated Request Count,0.0
819,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,3_things-places,episode_0,Request Success Ratio,1.0
820,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_4,Middle-Accuracy,0.4
821,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_4,Accuracy,0.6333333333333333
822,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_4,Kappa,0.2666666666666667
823,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_4,Truncated Kappa,0.2666666666666667
824,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_4,Slot-Filling-Accuracy,1.0
825,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_4,Main Score,42.10526315789475
826,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_4,Aborted,0.0
827,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_4,Lose,1.0
828,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_4,Success,0.0
829,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_4,Request Count,35.0
830,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_4,Parsed Request Count,35.0
831,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_4,Violated Request Count,0.0
832,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_4,Request Success Ratio,1.0
833,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_3,Middle-Accuracy,0.4
834,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_3,Accuracy,0.6
835,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_3,Kappa,0.19999999999999996
836,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_3,Truncated Kappa,0.19999999999999996
837,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_3,Slot-Filling-Accuracy,1.0
838,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_3,Main Score,33.33333333333333
839,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_3,Aborted,0.0
840,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_3,Lose,1.0
841,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_3,Success,0.0
842,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_3,Request Count,35.0
843,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_3,Parsed Request Count,35.0
844,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_3,Violated Request Count,0.0
845,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_3,Request Success Ratio,1.0
846,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_8,Middle-Accuracy,1.0
847,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_8,Accuracy,0.7
848,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_8,Kappa,0.4
849,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_8,Truncated Kappa,0.4
850,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_8,Slot-Filling-Accuracy,1.0
851,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_8,Main Score,57.14285714285715
852,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_8,Aborted,0.0
853,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_8,Lose,1.0
854,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_8,Success,0.0
855,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_8,Request Count,35.0
856,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_8,Parsed Request Count,35.0
857,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_8,Violated Request Count,0.0
858,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_8,Request Success Ratio,1.0
859,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_2,Middle-Accuracy,0.8
860,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_2,Accuracy,0.5333333333333333
861,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_2,Kappa,0.06666666666666665
862,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_2,Truncated Kappa,0.06666666666666665
863,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_2,Slot-Filling-Accuracy,1.0
864,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_2,Main Score,12.499999999999996
865,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_2,Aborted,0.0
866,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_2,Lose,1.0
867,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_2,Success,0.0
868,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_2,Request Count,35.0
869,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_2,Parsed Request Count,35.0
870,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_2,Violated Request Count,0.0
871,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_2,Request Success Ratio,1.0
872,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_5,Middle-Accuracy,0.8
873,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_5,Accuracy,0.7
874,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_5,Kappa,0.4
875,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_5,Truncated Kappa,0.4
876,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_5,Slot-Filling-Accuracy,1.0
877,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_5,Main Score,57.14285714285715
878,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_5,Aborted,0.0
879,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_5,Lose,1.0
880,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_5,Success,0.0
881,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_5,Request Count,35.0
882,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_5,Parsed Request Count,35.0
883,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_5,Violated Request Count,0.0
884,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_5,Request Success Ratio,1.0
885,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_9,Middle-Accuracy,0.8
886,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_9,Accuracy,0.7
887,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_9,Kappa,0.4
888,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_9,Truncated Kappa,0.4
889,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_9,Slot-Filling-Accuracy,1.0
890,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_9,Main Score,57.14285714285715
891,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_9,Aborted,0.0
892,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_9,Lose,1.0
893,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_9,Success,0.0
894,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_9,Request Count,35.0
895,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_9,Parsed Request Count,35.0
896,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_9,Violated Request Count,0.0
897,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_9,Request Success Ratio,1.0
898,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_7,Middle-Accuracy,0.6
899,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_7,Accuracy,0.6666666666666666
900,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_7,Kappa,0.33333333333333337
901,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_7,Truncated Kappa,0.33333333333333337
902,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_7,Slot-Filling-Accuracy,1.0
903,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_7,Main Score,50.0
904,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_7,Aborted,0.0
905,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_7,Lose,1.0
906,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_7,Success,0.0
907,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_7,Request Count,35.0
908,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_7,Parsed Request Count,35.0
909,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_7,Violated Request Count,0.0
910,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_7,Request Success Ratio,1.0
911,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_1,Middle-Accuracy,0.4
912,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_1,Accuracy,0.5666666666666667
913,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_1,Kappa,0.1333333333333333
914,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_1,Truncated Kappa,0.1333333333333333
915,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_1,Slot-Filling-Accuracy,1.0
916,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_1,Main Score,23.529411764705877
917,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_1,Aborted,0.0
918,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_1,Lose,1.0
919,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_1,Success,0.0
920,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_1,Request Count,35.0
921,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_1,Parsed Request Count,35.0
922,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_1,Violated Request Count,0.0
923,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_1,Request Success Ratio,1.0
924,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_6,Middle-Accuracy,0.6
925,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_6,Accuracy,0.6333333333333333
926,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_6,Kappa,0.2666666666666667
927,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_6,Truncated Kappa,0.2666666666666667
928,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_6,Slot-Filling-Accuracy,1.0
929,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_6,Main Score,42.10526315789475
930,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_6,Aborted,0.0
931,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_6,Lose,1.0
932,privateshared,llama3.1-sft-e1-_E1_D20002_REV-t0.0--llama3.1-sft-e1-_E1_D20002_REV-t0.0,0_travel-booking,episode_6,Success,0.0
